49.789536,9.933104,8/2/2021,8:34:43.0,21,37,42,0,8.92,39.02,977.68
49.789536,9.933104,8/2/2021,8:34:43.0,21,37,42,0,8.92,39.02,977.66
49.789536,9.933104,8/2/2021,8:34:43.0,21,37,42,0,8.92,39.04,977.70
49.789536,9.933104,8/2/2021,8:34:43.0,21,37,42,0,8.92,39.04,977.67
49.789536,9.933104,8/2/2021,8:34:43.0,20,37,42,0,8.92,39.07,977.62
49.789536,9.933104,8/2/2021,8:34:43.0,20,37,42,0,8.93,39.07,977.65
49.789547,9.933134,8/2/2021,8:34:44.0,20,37,42,0,8.93,39.09,977.64
49.789547,9.933134,8/2/2021,8:34:44.0,20,37,42,0,8.93,39.09,977.64
49.789547,9.933134,8/2/2021,8:34:44.0,20,37,42,0,8.94,39.10,977.68
49.789547,9.933134,8/2/2021,8:34:44.0,20,37,42,0,8.94,39.10,977.61
49.789547,9.933134,8/2/2021,8:34:44.0,20,38,41,0,8.94,39.10,977.70
49.789547,9.933134,8/2/2021,8:34:44.0,20,38,41,0,8.93,39.10,977.61
49.789547,9.933134,8/2/2021,8:34:44.0,20,38,41,0,8.94,39.08,977.64
49.789547,9.933134,8/2/2021,8:34:44.0,20,38,41,0,8.94,39.08,977.63
49.789562,9.933164,8/2/2021,8:34:45.0,20,38,41,0,8.94,39.07,977.64
49.789562,9.933164,8/2/2021,8:34:45.0,20,38,41,0,8.94,39.08,977.64
49.789562,9.933164,8/2/2021,8:34:45.0,22,40,41,0,8.95,39.06,977.66
49.789562,9.933164,8/2/2021,8:34:45.0,22,40,41,0,8.95,39.08,977.63
49.789562,9.933164,8/2/2021,8:34:45.0,22,40,41,0,8.95,39.06,977.64
49.789562,9.933164,8/2/2021,8:34:45.0,22,40,41,0,8.94,39.09,977.64
49.789562,9.933164,8/2/2021,8:34:45.0,22,40,41,0,8.94,39.10,977.61
49.789577,9.933192,8/2/2021,8:34:46.0,22,40,41,0,8.95,39.09,977.67
49.789577,9.933192,8/2/2021,8:34:46.0,22,40,41,0,8.95,39.09,977.60
49.789577,9.933192,8/2/2021,8:34:46.0,22,41,43,0,8.95,39.10,977.64
49.789577,9.933192,8/2/2021,8:34:46.0,22,41,43,0,8.95,39.10,977.65
49.789577,9.933192,8/2/2021,8:34:46.0,22,41,43,0,8.95,39.11,977.62
49.789577,9.933192,8/2/2021,8:34:46.0,22,41,43,0,8.95,39.11,977.65
49.789577,9.933192,8/2/2021,8:34:46.0,22,41,43,0,8.95,39.11,977.67
49.789591,9.933216,8/2/2021,8:34:47.0,22,41,43,0,8.96,39.13,977.64
49.789591,9.933216,8/2/2021,8:34:47.0,24,44,46,0,8.95,39.13,977.63
49.789591,9.933216,8/2/2021,8:34:47.0,24,44,46,0,8.96,39.14,977.62
49.789591,9.933216,8/2/2021,8:34:47.0,24,44,46,0,8.96,39.14,977.61
